card_id,corpus_id,review_id,cohort,rating,unit_index,source_span,card_text,card_role,evidence_specificity,evidence_scope,cluster_candidate,cluster_candidate_name,cluster_tie,special_flag,review_status
OCR219,CUR086,efa1e1f9-6008-45bc-844a-1ccaa55dc525,other_recent_months,5,1,내 취향에 맞는 모임들을 쉽게 찾을수 있다는 것이 최대 장점인것 같습니다.,내 취향에 맞는 모임들을 쉽게 찾을수 있다는 것이 최대 장점인것 같습니다.,value|behavior,medium,perception,P06,탐색·지역·공급,N,,first_pass_unverified
OCR220,CUR086,efa1e1f9-6008-45bc-844a-1ccaa55dc525,other_recent_months,5,2,앞으로도 자주 이용하려고요~,앞으로도 자주 이용하려고요~,behavior|outcome,medium,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR221,CUR087,0a22e2c1-7141-417b-a4fe-f9f32e82254f,other_recent_months,4,1,취향인연에서 친구 수락했는데 채팅을 할 수가 없어요 ㅠㅠㅠㅠㅠㅠㅠㅠ 취향인연 친구 목록 어디에도 안보여요...,취향인연에서 친구 수락했는데 채팅을 할 수가 없어요 ㅠㅠㅠㅠㅠㅠㅠㅠ 취향인연 친구 목록 어디에도 안보여요...,problem,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR222,CUR088,b1126274-6b96-426e-82f9-d29a60cdd2ac,other_recent_months,5,1,문토를 시작하면서 제일 처음 참여한 모임이 바로 ‘베이킹 클래스’였어요.,문토를 시작하면서 제일 처음 참여한 모임이 바로 ‘베이킹 클래스’였어요.,behavior,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR223,CUR088,b1126274-6b96-426e-82f9-d29a60cdd2ac,other_recent_months,5,2,"사실 오븐도 제대로 다뤄본 적 없는 완전 초보였는데, ‘나도 내가 만든 빵 냄새로 하루를 채워보고 싶다’는 마음 하나로 신청했죠.","사실 오븐도 제대로 다뤄본 적 없는 완전 초보였는데, ‘나도 내가 만든 빵 냄새로 하루를 채워보고 싶다’는 마음 하나로 신청했죠.",problem|behavior,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR224,CUR088,b1126274-6b96-426e-82f9-d29a60cdd2ac,other_recent_months,5,3,"첫 수업에서 무화과를 잘라 장식하는 순간이 있었는데, 어떻게 잘라야 할지 고민하며 손을 우왕좌왕하니까 옆자리 분이 본인꺼를 보여주며 “이 정도면 딱 좋아요!” 하고 웃어주던 그 말 한마디가 정말 힘이 됐어요.","첫 수업에서 무화과를 잘라 장식하는 순간이 있었는데, 어떻게 잘라야 할지 고민하며 손을 우왕좌왕하니까 옆자리 분이 본인꺼를 보여주며 “이 정도면 딱 좋아요!” 하고 웃어주던 그 말 한마디가 정말 힘이 됐어요.",value,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR225,CUR088,b1126274-6b96-426e-82f9-d29a60cdd2ac,other_recent_months,5,4,"덕분에 긴장이 풀려서 그날 만든 무화가크림치즈가 제 인생 첫 번째 ‘내 손으로 만든 케이크’가 됐고, 그 따뜻한 분위기 덕분에 베이킹이라는 취향을 진짜로 좋아하게 되었어요.","덕분에 긴장이 풀려서 그날 만든 무화가크림치즈가 제 인생 첫 번째 ‘내 손으로 만든 케이크’가 됐고, 그 따뜻한 분위기 덕분에 베이킹이라는 취향을 진짜로 좋아하게 되었어요.",value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,,first_pass_unverified
OCR226,CUR088,b1126274-6b96-426e-82f9-d29a60cdd2ac,other_recent_months,5,5,"문토에서는 단순히 수업을 듣는 게 아니라, 내가 좋아하는 걸 발견하고, 그 과정에서 사람들과 자연스럽게 연결되는 경험을 할 수 있었어요.","문토에서는 단순히 수업을 듣는 게 아니라, 내가 좋아하는 걸 발견하고, 그 과정에서 사람들과 자연스럽게 연결되는 경험을 할 수 있었어요.",value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,,first_pass_unverified
OCR227,CUR088,b1126274-6b96-426e-82f9-d29a60cdd2ac,other_recent_months,5,6,"요즘은 일상을 채우는 소소한 행복이 필요한데, 문토에서 만난 베이킹이라는 취향 덕분에 평범한 평일저녁, 주말도 특별한 하루가 되었어요.","요즘은 일상을 채우는 소소한 행복이 필요한데, 문토에서 만난 베이킹이라는 취향 덕분에 평범한 평일저녁, 주말도 특별한 하루가 되었어요.",value|need,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR228,CUR088,b1126274-6b96-426e-82f9-d29a60cdd2ac,other_recent_months,5,7,개인적으로 너무 애정합니다^^,개인적으로 너무 애정합니다^^,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR229,CUR089,3b6475fc-f4c6-4572-a869-804cd8ea9221,other_recent_months,5,1,덕분에 1년 넘게 꾸준히 좋아하는 취미의 모임에 참여하고 있어요.,덕분에 1년 넘게 꾸준히 좋아하는 취미의 모임에 참여하고 있어요.,value|behavior,high,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR230,CUR089,3b6475fc-f4c6-4572-a869-804cd8ea9221,other_recent_months,5,2,좋네요😃😃,좋네요😃😃,value,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR231,CUR090,6ae46e12-7cc4-4102-9831-89fa43460d4a,other_recent_months,5,1,유료소셜링이 많아진 만큼 활성화가 잘 되어 너무 좋다고 생각합니다 앞으로 더 다양한 소셜링이 생기면 좋겠습니다 하지만 취미나 사람간의 교류 로 인한 친목 위주가 아닌 소개팅 어플이 되어 가는거 같아서 좀 안타깝긴 합니다,유료소셜링이 많아진 만큼 활성화가 잘 되어 너무 좋다고 생각합니다 앞으로 더 다양한 소셜링이 생기면 좋겠습니다 하지만 취미나 사람간의 교류 로 인한 친목 위주가 아닌 소개팅 어플이 되어 가는거 같아서 좀 안타깝긴 합니다,value|need,medium,perception,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR232,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,1,안녕하세요 이벤트 때문에 리뷰 남깁니다.,안녕하세요 이벤트 때문에 리뷰 남깁니다.,perception,low,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR233,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,2,1.,1.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR234,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,3,장점 - 다양성/술 모임이 많은 건 맞지만 사실 다른 모임에 비교해보면 꽤 다양한 모임이 있는 건 사실 같아요.,장점 - 다양성/술 모임이 많은 건 맞지만 사실 다른 모임에 비교해보면 꽤 다양한 모임이 있는 건 사실 같아요.,value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,event_declared,first_pass_unverified
OCR235,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,4,저 같은 경우에는 #비건 #더나은세상을만들고싶어요 를 거는데 이게 앱 자체에 있다는 지점에서 다른 앱과 차별화되는 지점 같습니다.,저 같은 경우에는 #비건 #더나은세상을만들고싶어요 를 거는데 이게 앱 자체에 있다는 지점에서 다른 앱과 차별화되는 지점 같습니다.,behavior,medium,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR236,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,5,2.,2.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR237,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,6,장점 - UI/모임 특색이 한눈에 보이고 인기 모임의 글을 보기 편해서 좋아요.,장점 - UI/모임 특색이 한눈에 보이고 인기 모임의 글을 보기 편해서 좋아요.,value,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,event_declared,first_pass_unverified
OCR238,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,7,3.,3.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR239,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,8,단점 - 스팸/한 모임 뒤로 스팸 및 과도한 플러팅이 DM으로 쏟아지고 있습니다.,단점 - 스팸/한 모임 뒤로 스팸 및 과도한 플러팅이 DM으로 쏟아지고 있습니다.,perception,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,N,event_declared,first_pass_unverified
OCR240,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,9,디엠 필터 기능이 있으면 좋겠어요.,디엠 필터 기능이 있으면 좋겠어요.,value,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,N,event_declared,first_pass_unverified
OCR241,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,10,4.,4.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR242,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,11,"제안 유료 소셜링인 걸 알지만 모임비 지원, 소액 모임이 생겨야 앱 유저들의 분위기가 변질되지 않고 오래갈 듯합니다.","제안 유료 소셜링인 걸 알지만 모임비 지원, 소액 모임이 생겨야 앱 유저들의 분위기가 변질되지 않고 오래갈 듯합니다.",need,medium,firsthand_or_direct_claim,P04,비용·상업화,Y,event_declared,first_pass_unverified
OCR243,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,12,"문토에서 처음 알게 된 건요, 제가 처음 보는 분들과 농담이나 게임도 즐겁게 나눌 수 있다는 거예요.","문토에서 처음 알게 된 건요, 제가 처음 보는 분들과 농담이나 게임도 즐겁게 나눌 수 있다는 거예요.",value,medium,firsthand_or_direct_claim,P08,사람·관계·대화,N,event_declared,first_pass_unverified
OCR244,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,13,혼성 모임이 많이 유해하지 않다는 것도 배웠고요.,혼성 모임이 많이 유해하지 않다는 것도 배웠고요.,perception,low,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,N,event_declared,first_pass_unverified
OCR245,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,14,그곳에서 만난 분들과 여전히 교류 중!,그곳에서 만난 분들과 여전히 교류 중!,outcome,low,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR246,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,15,최근에는 거기서 뵌 사진작가님께 사진을 배우고 있어요.,최근에는 거기서 뵌 사진작가님께 사진을 배우고 있어요.,perception,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,event_declared,first_pass_unverified
OCR247,CUR091,770962db-2fe6-4ed1-a5e2-9941cc2f1a2a,other_recent_months,4,16,한 해 동안 즐겁게 썼어요,한 해 동안 즐겁게 썼어요,value,low,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR248,CUR092,a61f86f0-accf-4372-8724-cd64c2bedbd4,other_recent_months,5,1,문토로 여러 활동을 하면서 일상이 더욱 즐거워졌어요.,문토로 여러 활동을 하면서 일상이 더욱 즐거워졌어요.,perception,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR249,CUR092,a61f86f0-accf-4372-8724-cd64c2bedbd4,other_recent_months,5,2,앞으로도 좋은 모임들이 더 많이 생겼으면 좋겠어요.,앞으로도 좋은 모임들이 더 많이 생겼으면 좋겠어요.,value|outcome,low,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR250,CUR093,4695788a-dcc1-4f87-b5a7-c76241f05175,other_recent_months,5,1,여기는 모임하면서 새로운 사람 만나기 좋아요 전 연애도 찐친도 여기서 만났어요.,여기는 모임하면서 새로운 사람 만나기 좋아요 전 연애도 찐친도 여기서 만났어요.,value|outcome,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR251,CUR093,4695788a-dcc1-4f87-b5a7-c76241f05175,other_recent_months,5,2,친구들은 4년째 만남 이어가고 발이 넓어 지는 것 같아 좋아요.,친구들은 4년째 만남 이어가고 발이 넓어 지는 것 같아 좋아요.,value,medium,perception,P08,사람·관계·대화,Y,,first_pass_unverified
OCR252,CUR094,ca575d96-1326-496a-9fae-032b410468af,other_recent_months,3,1,문토로 파티나 술모임 가시는분들 아셔야할것이 있습니다.,문토로 파티나 술모임 가시는분들 아셔야할것이 있습니다.,perception,low,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,N,,first_pass_unverified
OCR253,CUR094,ca575d96-1326-496a-9fae-032b410468af,other_recent_months,3,2,네 알바있습니다.,네 알바있습니다.,perception,low,firsthand_or_direct_claim,P03,규칙·제재·신뢰,N,,first_pass_unverified
OCR254,CUR094,ca575d96-1326-496a-9fae-032b410468af,other_recent_months,3,3,참석합니다.,참석합니다.,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR255,CUR094,ca575d96-1326-496a-9fae-032b410468af,other_recent_months,3,4,어딘지 누군지는 의미가없습니다.,어딘지 누군지는 의미가없습니다.,problem,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR256,CUR094,ca575d96-1326-496a-9fae-032b410468af,other_recent_months,3,5,알바에 성별은 여자만 해당됩니다.,알바에 성별은 여자만 해당됩니다.,perception,low,firsthand_or_direct_claim,P03,규칙·제재·신뢰,N,,first_pass_unverified
OCR257,CUR094,ca575d96-1326-496a-9fae-032b410468af,other_recent_months,3,6,물론 엄청난 존잘이거나 인지도가 높은남자분이면 무료초대도 하겠지만..술모임 거기서 거기입니다 친목 동호회나 친목모임보단 덜 빡세지만 그래도 자주가는건 비추합니다.,물론 엄청난 존잘이거나 인지도가 높은남자분이면 무료초대도 하겠지만..술모임 거기서 거기입니다 친목 동호회나 친목모임보단 덜 빡세지만 그래도 자주가는건 비추합니다.,perception,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR258,CUR095,c259de67-e37c-410a-9874-46d937af0752,other_recent_months,5,1,모임 플랫폼 중에서 접근성이 좋고 신청 절차가 간단해서 자주 사용하는 것 같습니다 어느새 모임으로만 300회가 넘는 3년이란 시간이 흘렀네요!,모임 플랫폼 중에서 접근성이 좋고 신청 절차가 간단해서 자주 사용하는 것 같습니다 어느새 모임으로만 300회가 넘는 3년이란 시간이 흘렀네요!,value|behavior,high,perception,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR259,CUR095,c259de67-e37c-410a-9874-46d937af0752,other_recent_months,5,2,다만 게스트에게 캐시백 같은 혜택 같은 것들이 좀 있었으면 합니다.,다만 게스트에게 캐시백 같은 혜택 같은 것들이 좀 있었으면 합니다.,perception,medium,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR260,CUR096,c23917a3-e379-4f5e-b66a-e395992c8c01,other_recent_months,4,1,드로잉 클래스와 베이킹 클래스 등 아기자기 한 클래스들 좋아하시면 추천드립니다!,드로잉 클래스와 베이킹 클래스 등 아기자기 한 클래스들 좋아하시면 추천드립니다!,value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR261,CUR096,c23917a3-e379-4f5e-b66a-e395992c8c01,other_recent_months,4,2,좋아하는게 뭔지 잘 파악하고 활용하시면 좋은 앱이에요!,좋아하는게 뭔지 잘 파악하고 활용하시면 좋은 앱이에요!,value,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR262,CUR097,c6152b90-4601-4caf-8173-00d405209a8b,other_recent_months,5,1,문토 어플을 통해 다양항 사람들을 만나서 즐거운 활동을 할 수 있어 좋았습니다.,문토 어플을 통해 다양항 사람들을 만나서 즐거운 활동을 할 수 있어 좋았습니다.,value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,,first_pass_unverified
OCR263,CUR097,c6152b90-4601-4caf-8173-00d405209a8b,other_recent_months,5,2,앞으로도 계속 이용할 것 같아요,앞으로도 계속 이용할 것 같아요,behavior|outcome,medium,perception,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR264,CUR098,39353040-bcdf-483d-8aef-0964fbde2a29,other_recent_months,5,1,"소모임, 당근, 오픈채팅 수많은 모임들을 나가봤지만 이런 어플은 없었습니다..","소모임, 당근, 오픈채팅 수많은 모임들을 나가봤지만 이런 어플은 없었습니다..",problem,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR265,CUR098,39353040-bcdf-483d-8aef-0964fbde2a29,other_recent_months,5,2,"문토 소셜링에서 친해진 친구들이 취미생활과 결이 잘 맞아서 오히려 학창시절 친구들보다자주 봐요😂 솔직히 저만 알고 싶어서 친구들에게 알려주고 싶지 않은 어플이에요(진심..) 재테크, 문화생활 등 정말 다양한 종류의 소셜링들이 있어서 알찬 주말 혹은 퇴근 시간을 보낼 수 있어요🤓 딱 한가지 아쉬운 점은 제가 스무살 때 이 어플이 있었더라면 더 재밌고 풍족한 인생이 되지 않을까 싶어요 !","문토 소셜링에서 친해진 친구들이 취미생활과 결이 잘 맞아서 오히려 학창시절 친구들보다자주 봐요😂 솔직히 저만 알고 싶어서 친구들에게 알려주고 싶지 않은 어플이에요(진심..) 재테크, 문화생활 등 정말 다양한 종류의 소셜링들이 있어서 알찬 주말 혹은 퇴근 시간을 보낼 수 있어요🤓 딱 한가지 아쉬운 점은 제가 스무살 때 이 어플이 있었더라면 더 재밌고 풍족한 인생이 되지 않을까 싶어요 !",value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR266,CUR098,39353040-bcdf-483d-8aef-0964fbde2a29,other_recent_months,5,3,"이런 어플 만들어주셔서 감사할 따름,, 앞으로도 알차게 잘 이용할게요~!💖❣️ ps.","이런 어플 만들어주셔서 감사할 따름,, 앞으로도 알차게 잘 이용할게요~!💖❣️ ps.",value|behavior|outcome,medium,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR267,CUR098,39353040-bcdf-483d-8aef-0964fbde2a29,other_recent_months,5,4,덕분에 취향인연도 잘 이용중입니다><,덕분에 취향인연도 잘 이용중입니다><,behavior,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR268,CUR099,9129de67-966d-4cb5-a00a-ffb642e7319d,other_recent_months,1,1,고객센터 운영시간 중에 연락해도 몇 시간이나 답변 안오는 일이 잦고 아예 안읽고 다음날로 넘기는 날도 있어요ㅠ 너무 답답해요.,고객센터 운영시간 중에 연락해도 몇 시간이나 답변 안오는 일이 잦고 아예 안읽고 다음날로 넘기는 날도 있어요ㅠ 너무 답답해요.,perception,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR269,CUR099,9129de67-966d-4cb5-a00a-ffb642e7319d,other_recent_months,1,2,"그리고 최근에 취향인연이라는게 오픈해서 기대했는데 보니까 다른 소개팅어플처럼 하루에 몇 명 프로필 주고 매칭해주고 프로필 더 보려면 결제하고 이런 거더라고요;; 문토 가이드에 1대1매칭 금지라고 되어있고, 소개팅 어플이 되지 않겠다고 여기 플레이스토어 리뷰에 답글도 다셨던데,, 본인들이 직접 소개팅 어플처럼 운영하시니까 이용자 입장에서는 이게 뭔가 싶네요.","그리고 최근에 취향인연이라는게 오픈해서 기대했는데 보니까 다른 소개팅어플처럼 하루에 몇 명 프로필 주고 매칭해주고 프로필 더 보려면 결제하고 이런 거더라고요;; 문토 가이드에 1대1매칭 금지라고 되어있고, 소개팅 어플이 되지 않겠다고 여기 플레이스토어 리뷰에 답글도 다셨던데,, 본인들이 직접 소개팅 어플처럼 운영하시니까 이용자 입장에서는 이게 뭔가 싶네요.",behavior,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR270,CUR099,9129de67-966d-4cb5-a00a-ffb642e7319d,other_recent_months,1,3,여러 분야 모임들 구경하는 재미로 들어갔던건데 아예 온라인소개팅 매칭 어플로 가버리니 좀 안타깝습니다.,여러 분야 모임들 구경하는 재미로 들어갔던건데 아예 온라인소개팅 매칭 어플로 가버리니 좀 안타깝습니다.,perception,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,N,,first_pass_unverified
OCR271,CUR099,9129de67-966d-4cb5-a00a-ffb642e7319d,other_recent_months,1,4,그리고 호스트 리뷰보고 가세요.,그리고 호스트 리뷰보고 가세요.,perception,low,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR272,CUR099,9129de67-966d-4cb5-a00a-ffb642e7319d,other_recent_months,1,5,"수준 이하의 인성으로 운영하는 호스트, 참여자 돈으로 술먹고 지인들 불러 놀려고 모임 여는 호스트, 여기저기서 모객해와서 참여자마다 다 참여비가 다른 모임들,, 제발 당하지 마세요.","수준 이하의 인성으로 운영하는 호스트, 참여자 돈으로 술먹고 지인들 불러 놀려고 모임 여는 호스트, 여기저기서 모객해와서 참여자마다 다 참여비가 다른 모임들,, 제발 당하지 마세요.",behavior,medium,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR273,CUR100,46e64ea5-92c9-4650-a007-ae28bf30dcd1,other_recent_months,2,1,"아직 개선되지않고있는데 소셜링에서 책정하는 ""호스트수고비""는 대체 무슨 명목으로 뜯어가는지 모르겠습니다.","아직 개선되지않고있는데 소셜링에서 책정하는 ""호스트수고비""는 대체 무슨 명목으로 뜯어가는지 모르겠습니다.",need,medium,firsthand_or_direct_claim,P04,비용·상업화,Y,,first_pass_unverified
OCR274,CUR100,46e64ea5-92c9-4650-a007-ae28bf30dcd1,other_recent_months,2,2,그리고 노쇼방지비?,그리고 노쇼방지비?,problem,low,firsthand_or_direct_claim,P02,취소·환불·문의 해결,Y,,first_pass_unverified
OCR275,CUR100,46e64ea5-92c9-4650-a007-ae28bf30dcd1,other_recent_months,2,3,는 돌려주는건지 이런 것도 금액적으로 호스트들 장난하는것도 아니고 그냥 돈장난하는 것 같습니다,는 돌려주는건지 이런 것도 금액적으로 호스트들 장난하는것도 아니고 그냥 돈장난하는 것 같습니다,perception,medium,perception,P04,비용·상업화,Y,,first_pass_unverified
OCR276,CUR101,47b54b84-d6a2-4099-9b43-72ca89c27fd1,other_recent_months,1,1,회원 탈퇴를 앱에서만 가능하게 해둬 불편함.,회원 탈퇴를 앱에서만 가능하게 해둬 불편함.,problem|behavior,medium,firsthand_or_direct_claim,P10,이용 중단·외부 이동,N,,first_pass_unverified
OCR277,CUR101,47b54b84-d6a2-4099-9b43-72ca89c27fd1,other_recent_months,1,2,오랫동안 서비스 안쓴사이 소개팅앱이 되버려 탈퇴하려고 간만에 로그인했는데 앱을 받아야만 탈퇴가 되다니..,오랫동안 서비스 안쓴사이 소개팅앱이 되버려 탈퇴하려고 간만에 로그인했는데 앱을 받아야만 탈퇴가 되다니..,problem|behavior,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR278,CUR101,47b54b84-d6a2-4099-9b43-72ca89c27fd1,other_recent_months,1,3,참 마지막까지 이상한 서비스.,참 마지막까지 이상한 서비스.,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR279,CUR102,09c336dc-e261-4232-90c4-27be6e7ab4af,other_recent_months,1,1,파티나 모임은 절대 가지말기를 추천.,파티나 모임은 절대 가지말기를 추천.,value,low,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR280,CUR102,09c336dc-e261-4232-90c4-27be6e7ab4af,other_recent_months,1,2,파티 참석율 70%가 호스트들이고 처음오는 사람들은 당황스러운 경험을 하게 될거임.,파티 참석율 70%가 호스트들이고 처음오는 사람들은 당황스러운 경험을 하게 될거임.,perception,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR281,CUR102,09c336dc-e261-4232-90c4-27be6e7ab4af,other_recent_months,1,3,여기 시스템이 참 안좋은게 파티 당일 3일 전까지 환불 자체를 안해줌.,여기 시스템이 참 안좋은게 파티 당일 3일 전까지 환불 자체를 안해줌.,value,high,firsthand_or_direct_claim,P02,취소·환불·문의 해결,Y,,first_pass_unverified
OCR282,CUR102,09c336dc-e261-4232-90c4-27be6e7ab4af,other_recent_months,1,4,이게 호스트들끼리 본인들만의 파티를 할수 있게하는 가장 큰 이유인거 같음.,이게 호스트들끼리 본인들만의 파티를 할수 있게하는 가장 큰 이유인거 같음.,perception,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR283,CUR102,09c336dc-e261-4232-90c4-27be6e7ab4af,other_recent_months,1,5,아무것도 모르고 참여하는 사람들은 그냥 모르는 사람들 꽁술 사주는 시스템임.,아무것도 모르고 참여하는 사람들은 그냥 모르는 사람들 꽁술 사주는 시스템임.,behavior,medium,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR284,CUR103,5ec098a6-9f4e-4456-97de-ae3a8ef55fbe,other_recent_months,5,1,최고의 소모임,최고의 소모임,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR285,CUR104,7e92c376-c67f-4936-8e8b-1cf56174039e,other_recent_months,1,1,강제업데이트좀안되게해라잉,강제업데이트좀안되게해라잉,problem,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR286,CUR105,80f369de-4ab7-41db-bfcb-fba08adb5bc3,other_recent_months,1,1,소개팅 술모임이지 이게무슨 취향이같은친구를 찾는모임어플인가 싶을정도로 변질됨,소개팅 술모임이지 이게무슨 취향이같은친구를 찾는모임어플인가 싶을정도로 변질됨,behavior,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR287,CUR105,80f369de-4ab7-41db-bfcb-fba08adb5bc3,other_recent_months,1,2,돈벌어야되는건 알겠지만 1번으로느껴지게 죄다비싼 술모임만 윗쪽에 편성해놔서 일부 진짜.취지에맞는소셜링은 찾으려면 바닷가에서 진주찾기수준,돈벌어야되는건 알겠지만 1번으로느껴지게 죄다비싼 술모임만 윗쪽에 편성해놔서 일부 진짜.취지에맞는소셜링은 찾으려면 바닷가에서 진주찾기수준,behavior,high,firsthand_or_direct_claim,P04,비용·상업화,Y,,first_pass_unverified
OCR288,CUR105,80f369de-4ab7-41db-bfcb-fba08adb5bc3,other_recent_months,1,3,"1,2의 이유로 유져가 이탈하는데,딱히 신규모집 의지도안보이고, 만났던사람끼리만 보게되니 친목으로 외부이탈 되서 유져 또나감","1,2의 이유로 유져가 이탈하는데,딱히 신규모집 의지도안보이고, 만났던사람끼리만 보게되니 친목으로 외부이탈 되서 유져 또나감",outcome,medium,firsthand_or_direct_claim,P10,이용 중단·외부 이동,N,,first_pass_unverified
OCR289,CUR105,80f369de-4ab7-41db-bfcb-fba08adb5bc3,other_recent_months,1,4,카톡하지말라면서 채팅방 사진전송오류쩔음,카톡하지말라면서 채팅방 사진전송오류쩔음,problem,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR290,CUR105,80f369de-4ab7-41db-bfcb-fba08adb5bc3,other_recent_months,1,5,홍보톡난무해서 사람들이 채팅알림꺼서 모임채팅도안보게됨,홍보톡난무해서 사람들이 채팅알림꺼서 모임채팅도안보게됨,perception,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
